19-2000,Gorillaz,THR0202,17,THR0202,TH,1," 2/27/13"
702,"Get It Together",SC8357,2,SC8357,SC,1," 2/27/13"
"98 Degrees","Give Me Just One Night (Una Noche)",SC8637,1,SC8637,SC,1," 2/27/13"
"A$AP Rocky",Goldie,PHMU1208,4,PHMU1208,PH,1," 2/27/13"
Abba,"Gimmie Gimmie Gimmie",MM6302,4,MM6302,MM,1," 2/27/13"
Ac-Dc,"Girls Got Rhythm",SC8701,6,SC8701,SC,1," 2/27/13"
"Acuff, Roy","Great Speckled Bird, The",DK066,18,DK066,DK,1," 2/27/13"
"Adam Ant","Goody Two Shoes",SF111,15,SF111,SF,1," 2/27/13"
"Adams, Oleta","Get Here",MMRB2-2,13,MMRB2-2,MM,1," 2/27/13"
Adema,"Giving In",PHR0111,6,PHR0111,PH,1," 2/27/13"
Aerosmith,"Girls Of Summer",CBEP477-3,16,CBEP477-3,CB,1," 2/27/13"
Afi,"Girl's Not Grey",PHR0306,3,PHR0306,PH,1," 2/27/13"
"Aguilera, Christina","Genie In A Bottle",CBEP457-5,16,CBEP457-5,CB,1," 2/27/13"
Alabama,"Give Me One More Shot",CB60055,13,CB60055,CB,1," 2/27/13"
Alabama,"God Must Have Spent A Little More Time O",CBEP461-4,17,CBEP461-4,CB,1," 2/27/13"
Alabamaÿ,"Give Me One More Shot",CB90153,13,CB90153,CB,1," 2/27/13"
"Alan Jackson","Gonna Come Back As A Country Song",PHMC1212,3,PHMC1212,PH,1," 2/27/13"
"Alan Parsons Project, The","Games People Play",SC7563,14,SC7563,SC,1," 2/27/13"
"Alanis Morissette",Guardian,PHMP1208,4,PHMP1208,PH,1," 2/27/13"
Alda,"Girls Night Out",SF130,3,SF130,SF,1," 2/27/13"
"Alien Ant Farm",Glow,THR0312,15,THR0312,TH,1," 2/27/13"
"American Idol Finalists","God Bless The U.S.A.",SC3369,2,SC3369,SC,1," 2/27/13"
"American Idol Finalists","God Bless The U.s.a.",SC8831,2,SC8831,SC,1," 2/27/13"
"Amos, Tori",God,SC8530,5,SC8530,SC,1," 2/27/13"
"Anderson, John","Goin' Down Hill",SC8647,4,SC8647,SC,1," 2/27/13"
"Andrews, Jessica","Good Time",MM6395,11,MM6395,MM,1," 2/27/13"
"Andrews, Jessica wvocal","Good Time",PHN0310,11,PHN0310,PH,1," 2/27/13"
"Angel Face","Glitter Band",SF071,13,SF071,SF,1," 2/27/13"
"Anita Baker","Giving You The Best That I Got",SC8126,14,SC8126,SC,1," 2/27/13"
"Anthem, The","Good Charlotte",TU186,13,TU186,TU,1," 2/27/13"
